packageid,title,keyword
edi.972.3,"Textural soil maps, Colombia, 0 - 100 cm","soil"
edi.972.3,"Textural soil maps, Colombia, 0 - 100 cm","sand"
edi.972.3,"Textural soil maps, Colombia, 0 - 100 cm","texture"
edi.972.3,"Textural soil maps, Colombia, 0 - 100 cm","clay"
edi.972.3,"Textural soil maps, Colombia, 0 - 100 cm","silt"
edi.973.1,"Deciphering the Origin of Riverine Phytoplankton Using In-Situ Chlorophyll      Sensors","rivers"
edi.973.1,"Deciphering the Origin of Riverine Phytoplankton Using In-Situ Chlorophyll      Sensors","phytoplankton"
edi.973.1,"Deciphering the Origin of Riverine Phytoplankton Using In-Situ Chlorophyll      Sensors","chlorophyll"
edi.973.1,"Deciphering the Origin of Riverine Phytoplankton Using In-Situ Chlorophyll      Sensors","storm"
edi.973.1,"Deciphering the Origin of Riverine Phytoplankton Using In-Situ Chlorophyll      Sensors","hysteresis"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","Darwin Core Archive (DwC-A) Event Core"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","GBIF"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","Global Biodiversity Information Facility"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","Taxon: ScientificName"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","ExtendedMeasurementOrFact"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","Event"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","Occurrence"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","Population Abundance"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","plant species composition"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","vegetation"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","community composition"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","plant growth"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","foliar nitrogen"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","plant biomass"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","plants"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","nitrogen deposition"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","atmospheric deposition"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","soil"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","soil chemistry"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","soil nitrogen"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","soil nutrients"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","soil phosphorus"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","soil properties"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","nitrogen"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","phosphorus"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","fertilizer"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","fertilization"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","primary production"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","population studies"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","movement of organic matter"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","movement of inorganic matter"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","parks and rivers"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","cap lter"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","cap"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","caplter"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","central arizona phoenix long term ecological research"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","arizona"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","az"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","arid land"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","desert preserve"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","desert fertilization experiment"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","deserts"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","communities"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","community composition"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","community dynamics"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","community patterns"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","species composition"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","species diversity"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","species richness"
edi.974.1,"Desert Fertilization Experiment: investigation of Sonoran desert ecosystem response to atmospheric deposition and experimental nutrient addition, ongoing since 2006 (Reformatted to a Darwin Core Archive)","basisOfRecord: HumanObservation"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","temperature"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","animals"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","mammals"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","small mammals"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","spatial variability"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","fires"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","wildfires"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","habitats"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","alpine"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","montane"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","American pika"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","Columbia River Gorge"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","Mount Hood"
edi.975.1,"Talus Surface & Subsurface Temperature Data from Oregon & Colorado, USA, 2011-2019","Grand Mesa"
edi.976.1,"Ecological Survey of Central Arizona: a survey of key ecological indicators in parcels of residential areas in the greater Phoenix metropolitan area, ongoing since 2010 (Reformatted to a Darwin Core Archive)","Darwin Core Archive (DwC-A) Event Core"
